goods 256
bids 1000

532	0.444727	97	162	187	190	#
533	0.855018	60	62	189	210	#
534	0.533596	61	75	131	168	#
535	0.436195	102	175	204	228	#
536	0.901607	130	143	171	211	#
537	0.75791	50	58	71	117	#
538	0.908279	25	146	151	200	#
539	0.931143	83	142	172	218	#
540	0.485064	31	63	135	225	#
541	0.920242	25	30	62	105	#
542	0.891536	19	37	90	147	#
543	0.649109	196	204	218	251	#
544	0.77067	22	46	48	206	#
545	0.452723	6	126	175	189	#
546	0.816079	81	165	221	248	#
547	0.525683	33	205	219	241	#
548	0.481281	65	99	171	218	#
549	0.405186	20	27	35	193	#
550	0.731203	5	25	30	103	#
551	0.696814	77	97	128	153	#
552	0.476687	40	61	101	240	#
553	0.700723	45	150	151	184	#
554	0.353377	86	89	151	158	#
555	0.584014	29	84	128	204	#
556	0.528734	11	74	224	245	#
557	0.901654	86	173	219	225	#
558	0.863308	32	65	139	255	#
559	0.951133	112	130	237	249	#
560	0.447687	62	110	176	228	#
561	0.619208	37	121	151	157	#
562	0.868114	40	92	143	228	#
563	0.9344	14	88	130	165	#
564	0.852916	41	101	112	127	#
565	0.628664	23	32	126	241	#
566	0.899463	147	149	158	255	#
567	0.409539	47	92	142	164	#
568	0.519854	17	18	153	194	#
569	0.697097	51	132	178	200	#
570	0.592888	136	159	182	202	#
571	0.446903	93	102	196	230	#
572	0.968908	155	157	160	246	#
573	0.58545	43	75	123	134	#
574	0.39259	50	102	173	209	#
575	0.571551	35	37	205	237	#
576	0.543487	10	163	200	201	#
577	0.657477	19	27	100	249	#
578	0.634542	1	90	178	196	#
579	0.51535	43	67	184	206	#
580	0.558543	51	89	113	194	#
581	0.644706	34	68	191	216	#
582	0.769678	10	83	104	173	#
583	0.737918	9	123	180	211	#
584	0.551047	100	189	191	220	#
585	0.782207	49	88	119	214	#
586	0.977407	98	135	207	209	#
587	0.938514	149	171	230	239	#
588	0.952296	16	58	181	237	#
589	0.740092	102	107	157	166	#
590	0.519346	20	34	55	194	#
591	0.572754	58	106	151	224	#
592	0.83494	56	194	198	238	#
593	0.90665	2	217	220	228	#
594	0.487977	76	80	140	248	#
595	0.900981	110	216	228	242	#
596	0.500836	124	135	233	250	#
597	0.574302	122	175	187	208	#
598	0.498213	37	67	240	251	#
599	0.618369	70	136	145	229	#
600	0.571393	64	102	189	227	#
601	0.779587	15	98	181	218	#
602	0.430768	91	117	147	178	#
603	0.90679	88	137	213	241	#
604	0.496267	96	109	121	241	#
605	0.496503	2	87	153	254	#
606	0.641897	19	67	117	211	#
607	0.611284	16	56	91	209	#
608	0.418147	161	191	213	244	#
609	0.661395	17	54	135	240	#
610	0.460944	34	158	159	202	#
611	0.58986	29	71	161	172	#
612	0.540811	16	40	121	180	#
613	0.526265	29	41	205	217	#
614	0.930401	99	111	205	236	#
615	0.560491	4	85	87	195	#
616	0.357748	19	55	167	168	#
617	0.442521	106	122	143	145	#
618	0.818047	18	104	204	219	#
619	0.539108	101	131	244	248	#
620	0.551027	65	109	130	220	#
621	0.924105	48	85	90	131	#
622	0.392549	57	65	112	199	#
623	0.977212	35	101	106	139	#
624	0.877655	59	144	203	204	#
625	0.527231	48	172	174	211	#
626	0.376554	50	138	217	229	#
627	0.437523	102	164	215	225	#
628	0.543629	81	157	195	218	#
629	0.69086	144	207	215	219	#
630	0.63371	36	130	145	163	#
631	0.46465	66	115	122	201	#
632	0.545709	14	76	201	211	#
633	0.973364	43	66	80	191	#
634	0.903196	18	74	102	177	#
635	0.649011	15	76	149	246	#
636	0.646337	45	181	207	224	#
637	0.61854	134	147	156	211	#
638	0.926863	77	94	101	230	#
639	0.870989	31	95	103	194	#
640	0.419498	59	69	200	237	#
641	0.76347	45	77	82	228	#
642	0.464092	51	53	98	126	#
643	0.374346	54	216	236	254	#
644	0.620009	33	59	117	217	#
645	0.613941	96	117	144	173	#
646	0.353995	165	220	223	237	#
647	0.665869	35	85	178	241	#
648	0.694743	6	21	81	170	#
649	0.974208	5	72	204	235	#
650	0.684326	42	106	159	221	#
651	0.688024	103	139	140	168	#
652	0.998389	16	44	87	104	#
653	0.749742	58	151	155	200	#
654	0.402137	58	60	108	160	#
655	0.676932	5	63	192	221	#
656	0.765473	61	183	196	241	#
657	0.747199	96	109	138	225	#
658	0.668369	74	165	204	250	#
659	0.803243	107	121	124	183	#
660	0.47016	0	52	109	156	#
661	0.926279	100	163	190	231	#
662	0.656881	28	69	112	189	#
663	0.410742	53	55	132	137	#
664	0.583489	16	65	73	124	#
665	0.85666	43	77	128	206	#
666	0.649627	4	46	208	255	#
667	0.510056	83	135	136	137	#
668	0.834992	13	58	144	239	#
669	0.682592	64	158	186	215	#
670	0.982851	48	67	131	206	#
671	0.834575	86	154	181	187	#
672	0.897099	81	130	215	241	#
673	0.480726	62	112	124	179	#
674	0.379631	36	58	87	218	#
675	0.451331	12	53	73	173	#
676	0.440948	34	85	96	172	#
677	0.695904	8	51	172	193	#
678	0.730375	34	40	174	211	#
679	0.86234	179	190	216	217	#
680	0.813421	24	71	140	159	#
681	0.635217	2	113	120	155	#
682	0.702162	66	94	124	196	#
683	0.693311	50	53	66	75	#
684	0.833205	107	121	218	221	#
685	0.396447	47	88	91	213	#
686	0.830187	15	59	100	200	#
687	0.425345	50	92	110	246	#
688	0.412882	73	75	190	204	#
689	0.621923	182	192	234	254	#
690	0.5703	56	146	185	247	#
691	0.706607	25	104	244	251	#
692	0.768785	26	123	149	254	#
693	0.68803	123	125	128	210	#
694	0.572025	40	58	64	129	#
695	0.872893	16	18	62	237	#
696	0.906225	49	128	157	166	#
697	0.802827	11	22	71	107	#
698	0.721247	35	63	162	243	#
699	0.374224	47	51	173	221	#
700	0.964071	43	96	157	229	#
701	0.864548	77	157	210	239	#
702	0.541769	15	43	112	144	#
703	0.395887	119	170	191	234	#
704	0.929855	68	156	210	223	#
705	0.577138	10	152	196	219	#
706	0.692649	10	28	227	229	#
707	0.69784	10	26	37	82	#
708	0.743361	22	61	67	72	#
709	0.712868	38	90	96	180	#
710	0.564591	71	99	201	204	#
711	0.403421	19	98	170	188	#
712	0.497457	69	79	111	209	#
713	0.474988	32	33	102	221	#
714	0.722095	6	23	149	215	#
715	0.971718	36	65	66	69	#
716	0.403101	17	29	90	253	#
717	0.4729	11	102	151	175	#
718	0.683055	52	76	129	196	#
719	0.725472	3	4	20	142	#
720	0.410809	44	133	195	254	#
721	0.457063	32	106	107	243	#
722	0.615022	98	126	184	242	#
723	0.495248	75	154	160	253	#
724	0.445477	10	117	217	232	#
725	0.707925	59	188	221	236	#
726	0.726229	32	77	115	159	#
727	0.507897	37	77	198	218	#
728	0.562872	69	88	143	202	#
729	0.623426	188	195	213	223	#
730	0.575186	170	206	235	237	#
731	0.788298	24	77	226	243	#
732	0.501049	82	119	235	249	#
733	0.516352	97	116	131	248	#
734	0.660148	104	129	163	166	#
735	0.424004	0	73	134	229	#
736	0.458608	31	81	169	178	#
737	0.467266	36	66	85	234	#
738	0.721693	56	74	162	170	#
739	0.502704	164	194	219	232	#
740	0.664218	32	81	98	234	#
741	0.810066	131	192	210	241	#
742	0.836949	64	198	203	239	#
743	0.935776	14	98	137	224	#
744	0.50172	17	101	198	238	#
745	0.378233	11	12	34	187	#
746	0.645264	10	77	134	177	#
747	0.664016	108	142	173	247	#
748	0.801049	16	51	146	226	#
749	0.980035	14	47	112	195	#
750	0.763925	22	34	83	150	#
751	0.854302	17	111	119	152	#
752	0.820846	17	27	122	135	#
753	0.608704	108	138	158	187	#
754	0.767136	112	145	205	233	#
755	0.986454	28	110	160	175	#
756	0.404542	15	67	89	95	#
757	0.692584	19	138	165	207	#
758	0.818704	105	153	168	244	#
759	0.565023	133	149	213	255	#
760	0.799441	22	61	187	238	#
761	0.473997	83	95	242	245	#
762	0.551964	3	135	149	210	#
763	0.429889	92	141	181	227	#
764	0.491069	14	68	135	177	#
765	0.366795	46	58	89	223	#
766	0.63976	11	21	107	119	#
767	0.574078	57	149	216	223	#
768	0.382424	24	42	158	218	#
769	0.655596	17	49	89	100	#
770	0.71994	164	187	200	233	#
771	0.725351	21	47	135	145	#
772	0.573223	28	49	166	241	#
773	0.780222	43	73	138	201	#
774	0.508038	97	137	206	235	#
775	0.745426	26	41	171	234	#
776	0.446913	34	144	161	255	#
777	0.8439	38	75	76	180	#
778	0.942765	1	82	186	236	#
779	0.84921	46	171	203	221	#
780	0.639228	5	64	145	168	#
781	0.694769	49	75	125	198	#
782	0.850533	31	80	219	229	#
783	0.669372	20	21	47	94	#
784	0.51415	40	64	223	226	#
785	0.6272	110	143	157	219	#
786	0.928649	36	47	53	146	#
787	0.871773	87	106	136	232	#
788	0.650567	60	69	138	255	#
789	0.892814	63	140	170	193	#
790	0.73752	78	178	240	246	#
791	0.708174	13	141	145	217	#
792	0.564059	74	113	123	178	#
793	0.538582	62	112	186	240	#
794	0.593749	56	122	165	175	#
795	0.424228	7	70	154	224	#
796	0.71324	51	60	136	141	#
797	0.717326	72	101	161	226	#
798	0.768775	101	108	235	252	#
799	0.551086	22	128	200	208	#
800	0.904284	84	168	197	243	#
801	0.626317	39	108	152	179	#
802	0.671052	17	71	96	155	#
803	0.657266	13	42	63	232	#
804	0.842379	11	81	140	226	#
805	0.707776	84	120	180	225	#
806	0.842025	13	125	208	250	#
807	0.838204	28	52	169	212	#
808	0.577003	92	108	160	203	#
809	0.6976	21	66	168	224	#
810	0.723162	159	167	187	188	#
811	0.732873	63	107	116	162	#
812	0.520789	41	75	109	194	#
813	0.554538	28	61	195	209	#
814	0.906321	82	101	138	202	#
815	0.738436	58	167	189	218	#
816	0.505717	31	114	132	195	#
817	0.508147	20	24	148	183	#
818	0.647153	50	92	106	176	#
819	0.904159	72	83	99	163	#
820	0.469066	64	133	159	217	#
821	0.728633	59	169	197	222	#
